2024-04-19 18:18:22 info: Congratulations, your extension "Embold" is now active!
2024-04-19 18:18:22 info: tempDirectory : /Users/pedriito/.vscode/extensions/embold-vscode.embold-0.1.8/temp
2024-04-19 18:18:27 info: Extraction complete for source: /Users/pedriito/.vscode/extensions/embold-vscode.embold-0.1.8/resources/embold-scanner-archive.zip, destination: /Users/pedriito/.vscode/extensions/embold-vscode.embold-0.1.8/temp
2024-04-19 18:18:27 info: Extension installed on machine OS : darwin
2024-04-19 18:18:27 info: Fetched the issues from DB
2024-04-19 18:18:28 info: Java version installed on machine : 
openjdk version "19.0.2" 2023-01-17
OpenJDK Runtime Environment (build 19.0.2+7-44)
OpenJDK 64-Bit Server VM (build 19.0.2+7-44, mixed mode, sharing)

2024-04-19 22:25:25 info: Row(s) deleted
2024-04-19 22:25:25 info: Row(s) deleted
2024-04-19 22:25:25 info: Row(s) deleted
2024-04-19 22:25:26 info: Row(s) deleted
2024-04-19 22:25:26 info: Row(s) deleted
2024-04-19 22:25:26 info: Row(s) deleted
2024-04-19 22:25:26 info: Row(s) deleted
2024-04-19 22:25:26 info: Row(s) deleted
2024-04-19 22:27:12 info: Row(s) deleted
2024-04-19 22:27:12 info: Row(s) deleted
2024-04-19 22:27:12 info: Row(s) deleted
2024-04-19 22:27:12 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:35:02 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:43:43 info: Row(s) deleted
2024-04-19 22:45:19 info: Row(s) deleted
2024-04-19 22:45:19 info: Row(s) deleted
2024-04-19 22:45:19 info: Row(s) deleted
2024-04-19 22:45:19 info: Row(s) deleted
2024-04-19 22:45:19 info: Row(s) deleted
2024-04-19 22:46:39 info: Row(s) deleted
2024-04-19 22:46:39 info: Row(s) deleted
2024-04-19 22:46:39 info: Row(s) deleted
2024-04-19 22:51:49 info: Row(s) deleted
2024-04-19 22:51:49 info: Row(s) deleted
2024-04-19 22:51:49 info: Row(s) deleted
2024-04-19 22:51:49 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:03:01 info: Row(s) deleted
2024-04-19 23:05:21 info: Row(s) deleted
2024-04-19 23:05:21 info: Row(s) deleted
2024-04-19 23:05:21 info: Row(s) deleted
2024-04-19 23:05:21 info: Row(s) deleted
2024-04-19 23:05:21 info: Row(s) deleted
2024-04-19 23:05:21 info: Row(s) deleted
2024-04-19 23:05:21 info: Row(s) deleted
2024-04-19 23:05:21 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:10:46 info: Row(s) deleted
2024-04-19 23:11:54 info: Row(s) deleted
2024-04-19 23:11:54 info: Row(s) deleted
2024-04-19 23:11:54 info: Row(s) deleted
2024-04-19 23:11:54 info: Row(s) deleted
2024-04-19 23:11:54 info: Row(s) deleted
2024-04-19 23:11:54 info: Row(s) deleted
2024-04-19 23:11:54 info: Row(s) deleted
2024-04-19 23:11:54 info: Row(s) deleted
2024-04-19 23:15:38 info: Row(s) deleted
2024-04-19 23:15:38 info: Row(s) deleted
2024-04-19 23:15:39 info: Row(s) deleted
2024-04-19 23:15:39 info: Row(s) deleted
2024-04-19 23:15:39 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:18:19 info: Row(s) deleted
2024-04-19 23:22:08 info: Row(s) deleted
2024-04-19 23:22:08 info: Row(s) deleted
2024-04-19 23:22:08 info: Row(s) deleted
2024-04-19 23:22:08 info: Row(s) deleted
2024-04-19 23:22:08 info: Row(s) deleted
2024-04-19 23:22:56 info: Row(s) deleted
2024-04-19 23:22:56 info: Row(s) deleted
2024-04-19 23:22:56 info: Row(s) deleted
2024-04-19 23:22:56 info: Row(s) deleted
2024-04-19 23:22:56 info: Row(s) deleted
2024-04-19 23:26:00 info: Row(s) deleted
2024-04-19 23:26:00 info: Row(s) deleted
2024-04-19 23:26:00 info: Row(s) deleted
2024-04-19 23:27:47 info: Row(s) deleted
2024-04-19 23:27:47 info: Row(s) deleted
2024-04-19 23:27:48 info: Row(s) deleted
2024-04-19 23:27:48 info: Row(s) deleted
2024-04-19 23:27:48 info: Row(s) deleted
2024-04-19 23:27:48 info: Row(s) deleted
2024-04-19 23:37:19 info: Row(s) deleted
2024-04-19 23:37:19 info: Row(s) deleted
2024-04-19 23:37:19 info: Row(s) deleted
2024-04-19 23:37:19 info: Row(s) deleted
2024-04-19 23:37:19 info: Row(s) deleted
2024-04-19 23:37:19 info: Row(s) deleted
2024-04-19 23:37:19 info: Row(s) deleted
2024-04-19 23:37:21 info: Row(s) deleted
2024-04-19 23:37:21 info: Row(s) deleted
2024-04-19 23:37:21 info: Row(s) deleted
2024-04-19 23:39:02 info: Row(s) deleted
2024-04-19 23:39:02 info: Row(s) deleted
2024-04-19 23:39:02 info: Row(s) deleted
2024-04-19 23:39:02 info: Row(s) deleted
2024-04-19 23:39:59 info: Row(s) deleted
2024-04-19 23:39:59 info: Row(s) deleted
2024-04-19 23:39:59 info: Row(s) deleted
2024-04-19 23:40:04 info: Row(s) deleted
2024-04-19 23:40:04 info: Row(s) deleted
2024-04-19 23:41:41 info: Row(s) deleted
2024-04-19 23:41:41 info: Row(s) deleted
2024-04-19 23:41:41 info: Row(s) deleted
2024-04-19 23:41:41 info: Row(s) deleted
2024-04-19 23:42:56 info: Row(s) deleted
2024-04-19 23:42:56 info: Row(s) deleted
2024-04-19 23:42:56 info: Row(s) deleted
2024-04-19 23:42:56 info: Row(s) deleted
2024-04-19 23:42:56 info: Row(s) deleted
2024-04-19 23:42:56 info: Row(s) deleted
2024-04-19 23:42:56 info: Row(s) deleted
2024-04-19 23:43:12 info: Row(s) deleted
2024-04-19 23:43:12 info: Row(s) deleted
2024-04-19 23:43:12 info: Row(s) deleted
2024-04-19 23:43:12 info: Row(s) deleted
2024-04-19 23:48:11 info: Row(s) deleted
2024-04-19 23:48:11 info: Row(s) deleted
2024-04-19 23:48:11 info: Row(s) deleted
2024-04-19 23:48:35 info: Row(s) deleted
2024-04-19 23:48:35 info: Row(s) deleted
2024-04-19 23:49:09 info: Row(s) deleted
2024-04-19 23:49:09 info: Row(s) deleted
2024-04-19 23:49:40 info: Row(s) deleted
2024-04-19 23:49:40 info: Row(s) deleted
2024-04-19 23:50:19 info: Row(s) deleted
2024-04-19 23:50:19 info: Row(s) deleted
2024-04-19 23:50:41 info: Row(s) deleted
2024-04-19 23:50:41 info: Row(s) deleted
2024-04-19 23:50:49 info: Row(s) deleted
2024-04-19 23:50:49 info: Row(s) deleted
2024-04-19 23:50:49 info: Row(s) deleted
2024-04-19 23:51:10 info: Row(s) deleted
2024-04-19 23:51:10 info: Row(s) deleted
2024-04-19 23:51:37 info: Row(s) deleted
2024-04-19 23:51:37 info: Row(s) deleted
2024-04-19 23:51:37 info: Row(s) deleted
2024-04-19 23:51:46 info: Row(s) deleted
2024-04-19 23:51:46 info: Row(s) deleted
2024-04-19 23:51:56 info: Row(s) deleted
2024-04-19 23:51:56 info: Row(s) deleted
2024-04-19 23:51:56 info: Row(s) deleted
2024-04-19 23:52:05 info: Row(s) deleted
2024-04-19 23:52:05 info: Row(s) deleted
2024-04-19 23:53:07 info: Row(s) deleted
2024-04-19 23:53:07 info: Row(s) deleted
2024-04-19 23:53:07 info: Row(s) deleted
2024-04-19 23:53:51 info: Row(s) deleted
2024-04-19 23:53:51 info: Row(s) deleted
2024-04-19 23:53:51 info: Row(s) deleted
2024-04-19 23:53:51 info: Row(s) deleted
2024-04-19 23:53:51 info: Row(s) deleted
2024-04-19 23:53:52 info: Row(s) deleted
2024-04-19 23:53:52 info: Row(s) deleted
2024-04-19 23:53:52 info: Row(s) deleted
2024-04-19 23:53:52 info: Row(s) deleted
2024-04-19 23:53:52 info: Row(s) deleted
2024-04-19 23:53:52 info: Row(s) deleted
2024-04-19 23:54:46 info: Row(s) deleted
2024-04-19 23:54:46 info: Row(s) deleted
2024-04-19 23:54:46 info: Row(s) deleted
2024-04-19 23:55:08 info: Row(s) deleted
2024-04-19 23:55:08 info: Row(s) deleted
2024-04-19 23:55:08 info: Row(s) deleted
2024-04-19 23:55:08 info: Row(s) deleted
2024-04-19 23:55:08 info: Row(s) deleted
2024-04-19 23:56:14 info: Row(s) deleted
2024-04-19 23:56:26 info: Row(s) deleted
2024-04-19 23:56:26 info: Row(s) deleted
2024-04-19 23:56:26 info: Row(s) deleted
2024-04-19 23:56:26 info: Row(s) deleted
2024-04-19 23:56:44 info: Row(s) deleted
2024-04-19 23:56:44 info: Row(s) deleted
2024-04-19 23:56:51 info: Row(s) deleted
2024-04-19 23:56:51 info: Row(s) deleted
2024-04-19 23:56:52 info: Row(s) deleted
2024-04-19 23:56:59 info: Row(s) deleted
2024-04-19 23:56:59 info: Row(s) deleted
2024-04-19 23:57:08 info: Row(s) deleted
2024-04-19 23:57:08 info: Row(s) deleted
2024-04-19 23:57:17 info: Row(s) deleted
2024-04-19 23:57:17 info: Row(s) deleted
2024-04-19 23:58:32 info: Row(s) deleted
2024-04-19 23:58:32 info: Row(s) deleted
2024-04-19 23:58:38 info: Row(s) deleted
2024-04-19 23:58:38 info: Row(s) deleted
2024-04-19 23:58:54 info: Row(s) deleted
2024-04-19 23:58:54 info: Row(s) deleted
2024-04-19 23:59:16 info: Row(s) deleted
2024-04-19 23:59:16 info: Row(s) deleted
2024-04-19 23:59:16 info: Row(s) deleted
2024-04-19 23:59:16 info: Row(s) deleted
2024-04-19 23:59:22 info: Row(s) deleted
2024-04-19 23:59:22 info: Row(s) deleted
2024-04-19 23:59:22 info: Row(s) deleted
2024-04-19 23:59:22 info: Row(s) deleted
2024-04-19 23:59:22 info: Row(s) deleted
2024-04-20 00:00:06 info: Row(s) deleted
2024-04-20 00:00:06 info: Row(s) deleted
2024-04-20 00:00:06 info: Row(s) deleted
2024-04-20 00:00:06 info: Row(s) deleted
2024-04-20 00:00:06 info: Row(s) deleted
2024-04-20 00:00:19 info: Row(s) deleted
2024-04-20 00:00:19 info: Row(s) deleted
2024-04-20 00:00:36 info: Row(s) deleted
2024-04-20 00:00:36 info: Row(s) deleted
2024-04-20 00:00:36 info: Row(s) deleted
2024-04-20 00:00:36 info: Row(s) deleted
2024-04-20 00:00:48 info: Row(s) deleted
2024-04-20 00:01:11 info: Row(s) deleted
2024-04-20 00:01:11 info: Row(s) deleted
2024-04-20 00:01:48 info: Row(s) deleted
2024-04-20 00:01:48 info: Row(s) deleted
2024-04-20 00:02:05 info: Row(s) deleted
2024-04-20 00:02:05 info: Row(s) deleted
2024-04-20 00:02:26 info: Row(s) deleted
2024-04-20 00:02:26 info: Row(s) deleted
2024-04-20 00:02:26 info: Row(s) deleted
2024-04-20 00:02:26 info: Row(s) deleted
2024-04-20 00:02:26 info: Row(s) deleted
2024-04-20 00:03:13 info: Row(s) deleted
2024-04-20 00:03:13 info: Row(s) deleted
2024-04-20 00:03:13 info: Row(s) deleted
2024-04-20 00:03:13 info: Row(s) deleted
2024-04-20 00:03:23 info: Row(s) deleted
2024-04-20 00:03:23 info: Row(s) deleted
2024-04-20 00:04:28 info: Row(s) deleted
2024-04-20 00:04:28 info: Row(s) deleted
2024-04-20 00:04:28 info: Row(s) deleted
2024-04-20 00:04:28 info: Row(s) deleted
2024-04-20 00:04:43 info: Row(s) deleted
2024-04-20 00:04:43 info: Row(s) deleted
2024-04-20 00:05:04 info: Row(s) deleted
2024-04-20 00:05:04 info: Row(s) deleted
2024-04-20 00:05:06 info: Row(s) deleted
2024-04-20 00:05:06 info: Row(s) deleted
2024-04-20 00:05:56 info: Row(s) deleted
2024-04-20 00:05:57 info: Row(s) deleted
2024-04-20 00:05:57 info: Row(s) deleted
2024-04-20 00:07:53 info: Row(s) deleted
2024-04-20 00:07:53 info: Row(s) deleted
2024-04-20 00:07:54 info: Row(s) deleted
2024-04-20 00:07:54 info: Row(s) deleted
2024-04-20 00:09:13 info: Row(s) deleted
2024-04-20 00:09:13 info: Row(s) deleted
2024-04-20 00:10:52 info: Row(s) deleted
2024-04-20 00:10:52 info: Row(s) deleted
2024-04-20 00:11:55 info: Row(s) deleted
2024-04-20 00:11:55 info: Row(s) deleted
2024-04-20 00:12:11 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:14 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
2024-04-20 00:12:15 info: Row(s) deleted
